Domain,MX Records Exist?,MX Provider,MX (Lowest Preference),SPF Record Exists?,SPF Record,SPF Mechanism (Mode),DMARC Record Exists?,DMARC Record,DMARC Domain Policy (Mode),DMARC Subdomain Policy (Mode),O365 Exchange Online?,O365 Tenant Name,O365 DKIM Enabled?,O365 Federated?,O365 Federation Provider,O365 Federation Hostname,O365 Federation Brand Name,O365/AzureAD Directory ID,O365/AzureAD is Unmanaged?,MTA-STS Record Exists?,MTA-STS Policy Mode,MTA-STS Allowed MX Hosts,DNS Registrar,DNS Host,DNSSEC DNSKEY Record Exists?
neur.fr,True,Other/Undetermined,localhost,True,v=spf1 -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.sedo.de,"ns1.sedoparking.com,ns2.sedoparking.com",False
newmail.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,newmail.ru,1bb88f87-098b-4789-91ee-7cd493652883,True,False,,,noc.qip.ru,"ns1.newmail.ru,ns2.newmail.ru",False
nightmail.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,nightmail.ru,1ecc5e92-a8eb-46fa-924e-012031ca5222,True,False,,,noc.qip.ru,"ns2.nightmail.ru,ns1.nightmail.ru",False
nivac.com,True,Other/Undetermined,mta-gw.infomaniak.ch,True,v=spf1 include:spf.infomaniak.ch ip4:84.246.226.254 -all,FAIL,False,N/A,N/A,N/A,Possibly,Undetermined,False,False,N/A,N/A,Nivac,f891099c-506b-4ab3-8937-f6a514c8066e,False,False,,,hostmaster.infomaniak.ch,"ns3.infomaniak.ch,ns4.infomaniak.ch",False
nm.ru,True,Other/Undetermined,mx.yandex.net,True,v=spf1 redirect=_spf.yandex.net,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,nm.ru,340ea16f-25e6-442f-9270-4770eb7748fc,True,False,,,noc.qip.ru,"ns2.nm.ru,ns1.nm.ru",False
ntlworld.com,True,Other/Undetermined,mx.tb.ukmail.iss.as9143.net,True,v=spf1 include:_spf.ntlworld.com ~all,SOFTFAIL,True,v=DMARC1; p=quarantine; rua=mailto:jn2qdxcl@ag.dmarcian-eu.com; ruf=mailto:jn2qdxcl@fr.dmarcian-eu.com;,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.virginmedia.net,"ns2.virginmedia.net,ns3.virginmedia.net,ns4.virginmedia.net,ns1.virginmedia.net",False
o2.pl,True,Other/Undetermined,mx.tlen.pl,True,v=spf1 include:wp.pl -all,FAIL,True,v=DMARC1; p=none; rua=mailto:dmarc-reports@o2.pl,NONE,,No,N/A,N/A,False,N/A,N/A,o2.pl,6375fe0b-a6e2-44d8-a61b-ef9d5e382b2d,True,False,,,root.go2.pl,"ns2.go2.pl,ns1.go2.pl",False
onet.eu,True,Other/Undetermined,mx.poczta.onet.pl,True,v=spf1 redirect=onet.pl,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,onet.eu,53918504-88d6-433d-b36f-4739258db6cf,True,False,,,accelerator.support.dreamlab.pl,"ns1.accelerator.dreamlab.pl,ns2.accelerator.dreamlab.pl,ns3.accelerator.dreamlab.pl,ns4.accelerator.dreamlab.pl",False
online.de,True,Other/Undetermined,mx00.emig.kundenserver.de,True,v=spf1 include:_spf.kundenserver.de ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,hostmaster.schlund.de,"ns8.schlund.de,ns7.schlund.de",False
online.ee,True,Other/Undetermined,mx1.hot.ee,True,v=spf1 include:_netblocks.neti.ee ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,online.ee,4a1c4d4a-254d-4a5a-9692-43517c985168,True,False,,,hostmaster.elion.ee,"ns2.elion.ee,ns.elion.ee",False
online.no,True,Other/Undetermined,mx.online.no,True,v=spf1 include:spf.online.no ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,online.no,ddc92e90-a662-4f63-b5e5-440397eb34ad,True,False,,,hostmaster.telenor.net,"ns2.nextra.no,ns1.nextra.no",False
op.pl,True,Other/Undetermined,mx.poczta.onet.pl,True,v=spf1 redirect=onet.pl,Other/Undetermined,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,op.pl,4601a261-3d6f-4eff-b194-fccd206c138d,True,False,,,accelerator.support.dreamlab.pl,"ns3.accelerator.dreamlab.pl,ns4.accelerator.dreamlab.pl,ns1.accelerator.dreamlab.pl,ns2.accelerator.dreamlab.pl",False
optusnet.com.au,True,Other/Undetermined,extmail.optusnet.com.au,True,v=spf1 ip4:211.29.132.0/23 ip4:211.31.132.0/23 ip4:211.29.152.0/23 ~all,SOFTFAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,optusnet.com.au,75977bfa-e864-4037-934d-e6e082bf214e,True,False,,,hostmaster.optusnet.com.au,"ns1.optusnet.com.au,ns2.optusnet.com.au",False
outlook.at,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns4.msft.net,ns1.msft.net,ns2.msft.net,ns3.msft.net",False
outlook.be,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.cl,True,Other/Undetermined,nam.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns3-08.azure-dns.org,ns4-08.azure-dns.info,ns1-08.azure-dns.com,ns2-08.azure-dns.net",False
outlook.co.id,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns1-01.azure-dns.com,ns2-01.azure-dns.net,ns3-01.azure-dns.org,ns4-01.azure-dns.info",False
outlook.co.il,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns2-09.azure-dns.net,ns3-09.azure-dns.org,ns4-09.azure-dns.info,ns1-09.azure-dns.com",False
outlook.co.th,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns4-02.azure-dns.info,ns1-02.azure-dns.com,ns2-02.azure-dns.net,ns3-02.azure-dns.org",False
outlook.com,True,Other/Undetermined,outlook-com.olc.protection.outlook.com,True,v=spf1 include:spf-a.outlook.com include:spf-b.outlook.com ip4:157.55.9.128/25 include:spf.protection.outlook.com include:spf-a.hotmail.com include:_spf-ssg-b.microsoft.com include:_spf-ssg-c.microsoft.com ~all,SOFTFAIL,True,v=DMARC1; p=none; sp=quarantine; pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com; fo=1,NONE,QUARANTINE,Yes,Undetermined,True,True,Other/Undetermined,login.live.com,Windows Live,f8cdef31-a31e-4b4a-93e4-5f571e91255a,False,True,TESTING,"*.olc.protection.outlook.com
",msnhst.microsoft.com,"nse12.o365filtering.com,nse13.o365filtering.com,nse21.o365filtering.com,nse24.o365filtering.com,ns1.msft.net,ns2.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.com.ar,True,Other/Undetermined,nam.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns1-02.azure-dns.com,ns2-02.azure-dns.net,ns3-02.azure-dns.org,ns4-02.azure-dns.info",False
outlook.com.au,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns4.msft.net,ns2.msft.net,ns3.msft.net",False
outlook.com.br,True,Other/Undetermined,nam.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns1-08.azure-dns.com,ns2-08.azure-dns.net,ns3-08.azure-dns.org,ns4-08.azure-dns.info",False
outlook.com.gr,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns4-05.azure-dns.info,ns1-05.azure-dns.com,ns2-05.azure-dns.net,ns3-05.azure-dns.org",False
outlook.com.tr,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns4-08.azure-dns.info,ns1-08.azure-dns.com,ns2-08.azure-dns.net,ns3-08.azure-dns.org",False
outlook.com.vn,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns1-03.azure-dns.com,ns2-03.azure-dns.net,ns3-03.azure-dns.org,ns4-03.azure-dns.info",False
outlook.cz,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns1.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.de,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,False,N/A,N/A,N/A,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns-sg2-1.o365filtering.de,ns-sg2-2.o365filtering.de,ns-sg1-1.o365filtering.de,ns-sg1-2.o365filtering.de",False
outlook.dk,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.es,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns1.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.fr,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns4.msft.net,ns1.msft.net,ns3.msft.net",False
outlook.hu,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns1.msft.net,ns2.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.ie,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.in,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns3.msft.net,ns4.msft.net,ns2.msft.net",False
outlook.it,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,True,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.jp,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,True,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.kr,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net",False
outlook.lv,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns1-03.azure-dns.com,ns2-03.azure-dns.net,ns3-03.azure-dns.org,ns4-03.azure-dns.info",False
outlook.my,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns3.msft.net,ns4.msft.net,ns2.msft.net",False
outlook.ph,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,azuredns-hostmaster.microsoft.com,"ns2-09.azure-dns.net,ns3-09.azure-dns.org,ns4-09.azure-dns.info,ns1-09.azure-dns.com",False
outlook.pt,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.sa,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns2.msft.net,ns3.msft.net,ns4.msft.net,ns1.msft.net",False
outlook.sg,True,Other/Undetermined,apc.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns3.msft.net,ns4.msft.net,ns2.msft.net",False
outlook.sk,True,Other/Undetermined,eur.olc.protection.outlook.com,True,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,SOFTFAIL,True,v=DMARC1; p=none; rua=mailto:d@rua.agari.com;ruf=mailto:d@ruf.agari.com;fo=1:s:d,NONE,,Yes,Undetermined,False,True,Other/Undetermined,login.live.com,Windows Live,9cd80435-793b-4f48-844b-6b3f37d1c1f3,False,False,,,msnhst.microsoft.com,"ns4.msft.net,ns1.msft.net,ns3.msft.net",False
pacz.to,True,Other/Undetermined,mx.interia.pl,True,v=spf1 include:interia.pl -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,pacz.to,0fb46d17-a900-4a70-8e5c-9c9dc9f89502,True,False,,,hostmaster.firma.interia.pl,"dns1.interia.pl,dns2.interia.pl,dns3.interia.pl",False
photofile.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,,,False,False,,,noc.qip.ru,"ns1.photofile.ru,ns2.photofile.ru",False
pisem.net,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,pisem.net,2ff191dd-ef64-4f3e-87b0-9ed1ce2a2a4c,True,False,,,noc.qip.ru,"ns2.qip.ru,ns1.qip.ru",False
pisz.to,True,Other/Undetermined,mx.interia.pl,True,v=spf1 include:interia.pl -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,pisz.to,23019d32-700a-497e-a1fc-4f5abb386835,True,False,,,hostmaster.hub.interia.pl,"dns3.interia.pl,dns1.interia.pl,dns2.interia.pl",False
pm.me,True,Other/Undetermined,mail.protonmail.ch,True,v=spf1 include:_spf.protonmail.ch ~all,SOFTFAIL,True,v=DMARC1; p=quarantine;,QUARANTINE,,No,N/A,N/A,False,N/A,N/A,pm.me,2e15f9c8-6cc0-4f2e-ac30-9ed40d35506c,True,System.Object[],ENFORCE,"mail.protonmail.ch,mailsec.protonmail.ch",support.protonmail.ch,"ns1.protonmail.ch,ns3.protonmail.ch",True
pmi.com,True,Microsoft Exchange Online,pmi-com.mail.protection.outlook.com,True,v=spf1 ip4:193.222.161.210 ip4:193.222.161.211 include:spf.protection.outlook.com -all,FAIL,True,v=DMARC1; p=none; sp=none; adkim=s; aspf=s; fo=1; ri=3600; rua=mailto:9a57f3e7816e407@rep.dmarcanalyzer.com;,NONE,NONE,Yes,pmi-com,True,False,N/A,N/A,Philip Morris International,8b86a65e-3c3a-4406-8ac3-19a6b5cc52bc,False,False,,,hostmaster.cscdns.net,"pdns1.cscdns.net,pdns2.cscdns.net",False
pochta.ru,True,Other/Undetermined,d01smtpmm.russianpost.ru,True,v=spf1 mx -all,FAIL,True,v=DMARC1; p=reject; sp=reject; rua=mailto:feedbackloop@russianpost.ru,REJECT,REJECT,No,N/A,N/A,False,N/A,N/A,pochta.ru,f69e0e99-ff89-4d33-824e-1a011013cee2,True,False,,,postmaster.russianpost.ru,"ns2.russianpost.ru,dc-ns1.russianpost.ru",False
pochtamt.ru,True,Other/Undetermined,mx.yandex.net,False,,N/A,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,pochtamt.ru,18328f05-b1f2-4bfc-81da-ac842a9d471f,True,False,,,noc.qip.ru,"ns1.pochtamt.ru,ns2.pochtamt.ru",False
poczta.fm,True,Other/Undetermined,mx.interia.pl,True,v=spf1 include:interia.pl -all,FAIL,False,N/A,N/A,N/A,No,N/A,N/A,False,N/A,N/A,poczta.fm,2da78994-6181-4738-90e1-60264319b776,True,False,,,root.dns.interia.pl,"dns.interia.pl,dns.poczta.fm",False
